1709251200000,61130.99000000,61749.00000000,61126.00000000,61501.11000000,1867.79902000,1709254799999,114776037.61507720,66804,1026.79855000,63094278.60415410,0
1709254800000,61501.10000000,61566.95000000,61125.40000000,61214.35000000,1552.25486000,1709258399999,95238479.23798820,55790,724.04590000,44427452.96456650,0
1709258400000,61214.35000000,61214.36000000,60781.25000000,60980.00000000,1600.91093000,1709261999999,97595793.86559240,62324,742.72814000,45277701.74316230,0
1709262000000,60980.00000000,61222.22000000,60777.00000000,61105.91000000,1324.61160000,1709265599999,80779650.33267340,58425,714.24953000,43559999.97858700,0
1709265600000,61105.92000000,61524.09000000,61061.11000000,61524.09000000,1067.62569000,1709269199999,65443491.34962990,44794,630.30296000,38639995.16385820,0
1709269200000,61524.08000000,61546.35000000,61295.86000000,61312.01000000,1069.63815000,1709272799999,65711229.09768000,44724,481.35410000,29572353.81644820,0
1709272800000,61312.01000000,61761.00000000,61201.10000000,61568.18000000,1365.94904000,1709276399999,84055173.33340590,78240,715.56052000,44037610.73065740,0
1709276400000,61568.18000000,61772.82000000,61383.98000000,61434.00000000,2216.19216000,1709279999999,136366171.11157850,97314,1035.41466000,63720494.47887970,0
1709280000000,61434.00000000,62243.53000000,61316.67000000,61908.62000000,3160.49057000,1709283599999,195580865.79113870,138054,1637.34795000,101301602.92953420,0
1709283600000,61908.63000000,62188.00000000,61854.33000000,62129.15000000,2033.75971000,1709287199999,126297447.55636380,61195,1076.09330000,66829055.95753410,0
1709287200000,62129.14000000,62188.00000000,61859.29000000,61991.11000000,1774.98071000,1709290799999,110114669.61051010,60737,755.33864000,46863145.65896760,0
1709290800000,61991.10000000,62110.00000000,61811.01000000,61863.72000000,1483.04892000,1709294399999,91897130.08842160,62406,725.14196000,44932823.54793850,0
1709294400000,61863.71000000,62574.99000000,61855.10000000,62230.00000000,2151.79345000,1709297999999,133999163.18580200,112782,1173.83500000,73096489.33957420,0
1709298000000,62230.01000000,62677.06000000,62193.55000000,62457.98000000,2025.40049000,1709301599999,126520641.91039990,95190,1147.64462000,71692505.86861370,0
1709301600000,62457.99000000,62486.00000000,61525.66000000,61948.30000000,2949.09972000,1709305199999,182928250.93273720,141590,1285.09933000,79691421.72751570,0
1709305200000,61948.30000000,62181.81000000,61131.01000000,61263.99000000,2844.98539000,1709308799999,175395037.56331060,129755,1345.97803000,82999705.40776330,0
1709308800000,61263.98000000,61626.16000000,61234.00000000,61427.38000000,2229.98066000,1709312399999,136961902.02657330,88627,1106.28144000,67942159.67026790,0
1709312400000,61427.38000000,62097.38000000,61427.37000000,61909.98000000,2176.74646000,1709315999999,134579028.32169560,79727,1209.43178000,74776385.52678630,0
1709316000000,61909.98000000,62494.31000000,61822.82000000,62333.52000000,1934.99119000,1709319599999,120329989.65587930,74459,1023.99011000,63674133.31606440,0
1709319600000,62333.52000000,62361.15000000,61964.11000000,62215.50000000,1544.63743000,1709323199999,96025745.64994130,50451,727.93785000,45254133.95761750,0
1709323200000,62215.51000000,63114.23000000,62215.50000000,62861.11000000,3527.43294000,1709326799999,220898436.41441500,119895,2007.79497000,125765066.63381600,0
1709326800000,62861.10000000,62884.36000000,62258.83000000,62520.47000000,2697.92463000,1709330399999,168955320.01948850,97719,1315.75535000,82399107.15103900,0
1709330400000,62520.47000000,62674.92000000,62318.32000000,62490.09000000,1654.26582000,1709333999999,103333949.42331610,64380,759.72256000,47456104.32945620,0
1709334000000,62490.09000000,62725.92000000,62355.30000000,62387.90000000,1483.41519000,1709337599999,92753773.87241130,62062,827.85527000,51767415.59715400,0
1709337600000,62387.90000000,62433.19000000,62101.78000000,62299.99000000,1575.64382000,1709341199999,98134045.66111800,71456,773.92623000,48199790.07280350,0
1709341200000,62300.00000000,62306.70000000,61950.00000000,62030.01000000,1247.33022000,1709344799999,77470453.73407710,62837,527.43184000,32760165.71423990,0
1709344800000,62030.01000000,62216.71000000,61949.03000000,62111.18000000,1153.46042000,1709348399999,71594076.68313370,56088,607.80296000,37727001.11347710,0
1709348400000,62111.18000000,62426.70000000,62025.00000000,62307.45000000,1465.47878000,1709351999999,91188664.11412490,67185,802.61870000,49942272.94999080,0
1709352000000,62307.45000000,62307.45000000,62035.95000000,62035.95000000,1147.71004000,1709355599999,71357422.21675030,56098,516.23228000,32094572.29610620,0
1709355600000,62035.95000000,62079.99000000,61752.30000000,62006.55000000,1415.65823000,1709359199999,87666755.32186730,65329,637.30577000,39462911.68202100,0
1709359200000,62006.55000000,62256.00000000,61930.00000000,61946.00000000,1059.53378000,1709362799999,65804883.61868050,57826,543.92419000,33783942.83187540,0
1709362800000,61946.00000000,62041.70000000,61790.98000000,62011.85000000,1223.45307000,1709366399999,75753748.77565830,86425,606.36747000,37544972.19939860,0
1709366400000,62011.85000000,62123.00000000,61779.61000000,61939.64000000,1101.87180000,1709369999999,68269588.11495230,91709,484.49995000,30022067.34051770,0
1709370000000,61939.63000000,61988.00000000,61641.10000000,61843.06000000,1462.58666000,1709373599999,90388199.44162650,110360,631.40203000,39019208.60099260,0
1709373600000,61843.07000000,62020.00000000,61806.46000000,61904.86000000,1000.91557000,1709377199999,61991995.72670080,70544,517.06302000,32022721.55701130,0
1709377200000,61904.86000000,62040.00000000,61826.32000000,61826.32000000,846.19786000,1709380799999,52403562.40915860,74278,390.45356000,24181584.86524530,0
1709380800000,61826.32000000,62167.79000000,61820.00000000,62078.66000000,829.02145000,1709384399999,51405008.20258980,67031,437.34122000,27121335.34266370,0
1709384400000,62078.66000000,62078.66000000,61803.69000000,61803.69000000,827.32071000,1709387999999,51242533.09209100,64009,338.50174000,20965788.69257320,0
1709388000000,61803.69000000,61911.41000000,61561.12000000,61840.12000000,1397.28357000,1709391599999,86288418.91255950,118525,713.47823000,44063791.99253110,0
1709391600000,61840.12000000,61981.71000000,61709.89000000,61771.20000000,1247.72511000,1709395199999,77179107.45936860,83190,669.78767000,41427038.16095730,0
1709395200000,61771.21000000,61873.69000000,61625.00000000,61854.29000000,1037.58442000,1709398799999,64082842.41470600,80702,518.74663000,32036928.81291270,0
1709398800000,61854.29000000,61944.97000000,61740.21000000,61761.11000000,688.29637000,1709402399999,42575171.44167550,56067,335.56202000,20757742.29403070,0
1709402400000,61761.12000000,62024.30000000,61741.10000000,62024.29000000,640.04591000,1709405999999,39626913.25808880,47355,358.93542000,22223594.00616830,0
1709406000000,62024.29000000,62114.77000000,61954.00000000,62114.77000000,1052.36125000,1709409599999,65280783.25904410,75640,651.87753000,40438876.08123450,0
1709409600000,62114.76000000,62200.00000000,61762.05000000,61873.20000000,1163.76246000,1709413199999,72052954.88299890,54930,633.11991000,39189818.73413080,0
1709413200000,61873.19000000,62020.35000000,61821.67000000,61898.73000000,631.68978000,1709416799999,39097572.02446620,40303,383.64568000,23744147.36688380,0
1709416800000,61898.73000000,61944.22000000,61685.01000000,61685.02000000,523.14956000,1709420399999,32354171.98340540,35147,214.44916000,13265589.71028530,0
1709420400000,61685.01000000,62071.76000000,61685.01000000,61987.28000000,796.65575000,1709423999999,49358101.08525100,48774,396.90400000,24587189.66822180,0
1709424000000,61987.28000000,61996.17000000,61731.71000000,61736.90000000,1008.13454000,1709427599999,62346818.52759780,62507,458.30795000,28340586.51691910,0
1709427600000,61736.90000000,61900.04000000,61733.25000000,61795.53000000,676.90745000,1709431199999,41838584.83457310,51243,301.20260000,18616816.84555270,0
1709431200000,61795.52000000,61808.74000000,61642.39000000,61808.73000000,625.62928000,1709434799999,38625595.02408890,49717,327.58627000,20224048.16279120,0
1709434800000,61808.73000000,62000.00000000,61785.86000000,61931.09000000,816.42779000,1709438399999,50564358.34702570,56040,480.66752000,29771341.00017810,0
1709438400000,61931.09000000,62100.00000000,61905.01000000,62016.25000000,778.99062000,1709441999999,48317864.09502420,55736,434.91042000,26975050.10660620,0
1709442000000,62016.25000000,62044.26000000,61900.00000000,61900.00000000,718.92986000,1709445599999,44534412.32724730,56533,361.07095000,22366100.99150080,0
1709445600000,61900.00000000,62043.00000000,61763.32000000,61865.01000000,802.59416000,1709449199999,49676907.56152870,68359,393.02209000,24326646.66138910,0
1709449200000,61865.01000000,61893.74000000,61320.00000000,61598.00000000,2530.94297000,1709452799999,155900410.94732380,192981,1190.89429000,73349837.56216700,0
1709452800000,61598.01000000,61710.52000000,61393.83000000,61597.11000000,1475.61089000,1709456399999,90845612.41594080,110958,732.99722000,45127300.70425910,0
1709456400000,61597.10000000,61890.96000000,61556.00000000,61715.05000000,1108.63547000,1709459999999,68475244.05503700,68096,552.31270000,34116762.76263110,0
1709460000000,61715.05000000,61807.30000000,61606.68000000,61655.57000000,736.22474000,1709463599999,45427573.39740360,45252,331.89367000,20479234.45458270,0
1709463600000,61655.58000000,61831.10000000,61616.31000000,61831.10000000,622.38251000,1709467199999,38426308.91047740,48159,305.76610000,18878045.35649750,0
1709467200000,61831.10000000,62640.18000000,61821.09000000,62184.02000000,3311.36946000,1709470799999,206341852.62749980,274376,1775.15415000,110582558.16149780,0
1709470800000,62184.03000000,62414.24000000,61954.20000000,62393.86000000,1497.09153000,1709474399999,93111747.87934140,113845,768.71807000,47816770.91473200,0
1709474400000,62393.85000000,62440.89000000,62102.68000000,62102.68000000,1115.32821000,1709477999999,69451695.52694260,79597,572.22782000,35635357.75607730,0
1709478000000,62102.68000000,62259.63000000,62102.68000000,62164.63000000,762.11595000,1709481599999,47393785.45109180,62632,366.93714000,22819147.87069600,0
1709481600000,62164.63000000,62861.91000000,62088.00000000,62845.15000000,2125.19567000,1709485199999,132891374.37218270,106440,1253.05668000,78349323.29212990,0
1709485200000,62845.14000000,62989.00000000,62458.01000000,62570.01000000,1725.46165000,1709488799999,108262013.85212250,90105,891.18899000,55921463.56527330,0
1709488800000,62570.01000000,62863.68000000,62570.00000000,62811.10000000,957.69137000,1709492399999,60075721.53023780,60591,501.56021000,31460417.27492810,0
1709492400000,62811.10000000,62857.00000000,62653.89000000,62730.00000000,814.77449000,1709495999999,51121550.04689970,59993,384.98781000,24154337.36787260,0
1709496000000,62730.00000000,62859.99000000,62580.00000000,62757.99000000,843.07635000,1709499599999,52885404.23051310,51386,395.49832000,24808573.86556700,0
1709499600000,62758.00000000,62828.18000000,62623.76000000,62827.11000000,652.28143000,1709503199999,40920349.61760260,43335,319.10493000,20019378.81441170,0
1709503200000,62827.11000000,63231.88000000,62700.00000000,62827.43000000,2007.23490000,1709506799999,126476138.03287100,101754,1101.60856000,69413270.73193940,0
1709506800000,62827.42000000,63151.65000000,62700.00000000,63113.97000000,1281.87774000,1709510399999,80624949.33377250,82376,704.51154000,44316612.99064340,0
1709510400000,63113.97000000,64268.24000000,62300.00000000,63459.30000000,6837.79487000,1709513999999,434271426.30551110,268216,3926.97426000,249530479.63801510,0
1709514000000,63459.29000000,63833.02000000,63251.10000000,63512.41000000,2273.39458000,1709517599999,144479003.75594500,125826,1155.81181000,73459993.63586510,0
1709517600000,63512.42000000,63881.66000000,63100.00000000,63687.43000000,2060.45884000,1709521199999,130899209.64923920,115813,1003.28738000,63755922.79716110,0
1709521200000,63687.42000000,63754.45000000,63355.00000000,63458.72000000,1392.06462000,1709524799999,88473626.92538290,104669,740.98042000,47096565.08793890,0
1709524800000,63458.71000000,63775.00000000,63366.31000000,63634.36000000,1288.33608000,1709528399999,81915408.39182730,100626,673.76517000,42837095.27875300,0
1709528400000,63634.36000000,63706.00000000,63210.00000000,63358.00000000,1306.44986000,1709531999999,82862756.87045930,74823,640.85829000,40647652.48636510,0
1709532000000,63357.99000000,63698.00000000,63326.98000000,63689.17000000,1230.33362000,1709535599999,78167689.16326310,81364,647.54817000,41146505.89558430,0
1709535600000,63689.16000000,64300.00000000,63480.64000000,64066.62000000,2829.84281000,1709539199999,180871127.46839040,204331,1577.42460000,100845054.15242780,0
1709539200000,64066.62000000,65500.00000000,64000.11000000,65241.08000000,7633.20730000,1709542799999,495358812.83669040,345431,4334.33463000,281256047.79741910,0
1709542800000,65241.08000000,65555.00000000,64625.59000000,65290.29000000,4013.01109000,1709546399999,261469784.51092470,200983,2118.58774000,138039299.00149590,0
1709546400000,65290.29000000,65311.10000000,64723.50000000,65068.18000000,2646.38577000,1709549999999,171986757.12157570,125792,1341.49051000,87187312.69905450,0
1709550000000,65068.18000000,65230.00000000,64812.90000000,65230.00000000,1709.87660000,1709553599999,111154262.56366250,101755,887.41438000,57701742.65997440,0
1709553600000,65229.99000000,65250.36000000,64868.66000000,65123.70000000,1899.61437000,1709557199999,123572122.37611910,107383,1112.57321000,72370311.71666920,0
1709557200000,65123.69000000,65646.11000000,65039.66000000,65111.21000000,3081.38545000,1709560799999,201424483.91062320,154650,1716.18365000,112203522.20438380,0
1709560800000,65111.22000000,66382.19000000,64533.67000000,66169.41000000,7877.21398000,1709564399999,517307340.55925340,290496,4499.20856000,295617325.30612090,0
1709564400000,66169.41000000,66580.29000000,65843.17000000,66451.65000000,3831.58850000,1709567999999,253724210.91451680,166885,1961.83548000,129935655.63163970,0
1709568000000,66451.65000000,66800.00000000,66039.31000000,66539.82000000,4000.91641000,1709571599999,265936984.97188020,170208,1998.53157000,132862890.07811630,0
1709571600000,66539.82000000,67524.99000000,66160.23000000,66858.74000000,6258.88253000,1709575199999,419218615.15991770,225253,3364.58566000,225395189.20745410,0
1709575200000,66858.74000000,67080.00000000,66100.00000000,66617.57000000,4074.68710000,1709578799999,271118006.94795920,171089,1861.46133000,123882938.93522200,0
1709578800000,66617.57000000,67450.00000000,66320.60000000,67405.26000000,2978.62021000,1709582399999,199319603.64946650,129071,1606.19733000,107473722.21561600,0
1709582400000,67405.25000000,67770.00000000,67062.50000000,67427.16000000,4119.33281000,1709585999999,277604412.68476730,170965,2157.76573000,145425850.96043780,0
1709586000000,67427.17000000,67644.59000000,66755.79000000,67404.86000000,3148.03637000,1709589599999,211409280.59221100,130720,1512.30631000,101571831.42412660,0
1709589600000,67404.85000000,67929.12000000,67245.28000000,67929.11000000,2870.13572000,1709593199999,193963604.62011010,120371,1559.81404000,105453447.14366310,0
1709593200000,67929.12000000,68499.00000000,67448.92000000,68245.71000000,5473.59056000,1709596799999,372369005.13155620,201133,2920.14617000,198699681.73221650,0
1709596800000,68245.71000000,68443.72000000,67767.76000000,68034.01000000,2649.22191000,1709600399999,180447290.54145000,121059,1293.11761000,88087046.84685000,0
1709600400000,68034.00000000,68686.80000000,67981.10000000,68506.04000000,3390.31171000,1709603999999,231864654.89993560,160440,1842.32163000,126028977.70110810,0
1709604000000,68506.05000000,68543.08000000,67741.55000000,68137.81000000,3067.68382000,1709607599999,209052458.53244440,141016,1347.40075000,91821613.76608120,0
1709607600000,68137.81000000,68223.30000000,67535.31000000,68113.94000000,2341.04574000,1709611199999,159090516.54581410,140175,1101.91347000,74887589.90170600,0
1709611200000,68113.95000000,68384.54000000,66785.31000000,67326.17000000,4171.83631000,1709614799999,282423200.84361010,194523,1825.47419000,123640838.66993160,0
1709614800000,67326.18000000,67326.18000000,65089.00000000,66961.09000000,6913.37723000,1709618399999,459870209.17304510,349401,3256.33601000,216644736.20859640,0
1709618400000,66961.10000000,67465.20000000,66624.36000000,67286.80000000,2731.31903000,1709621999999,183456181.64194890,134999,1542.07559000,103576346.31544860,0
1709622000000,67286.80000000,67344.89000000,66100.00000000,66129.64000000,3963.75801000,1709625599999,264353449.99520440,147586,1905.49707000,127102534.31974780,0
1709625600000,66129.64000000,66884.72000000,65515.15000000,66866.75000000,4551.09554000,1709629199999,302089465.02789590,193961,2260.88908000,150108838.40551180,0
1709629200000,66866.75000000,66880.65000000,66052.00000000,66407.89000000,2460.51292000,1709632799999,163616414.77169640,119521,1198.00440000,79666978.78222320,0
1709632800000,66407.88000000,67150.00000000,66407.88000000,66810.18000000,2584.25114000,1709636399999,172742338.79923130,121112,1467.49569000,98088687.40172860,0
1709636400000,66810.18000000,66895.61000000,66490.00000000,66656.31000000,2343.04903000,1709639999999,156271019.59344890,103740,1218.16726000,81243721.24006820,0
1709640000000,66656.32000000,67326.52000000,66581.81000000,67325.03000000,2473.50857000,1709643599999,165819291.42923890,114195,1401.71659000,93999767.93523420,0
1709643600000,67325.03000000,68025.94000000,67312.38000000,67770.01000000,3554.04580000,1709647199999,240699358.42545320,158045,2111.17235000,142980349.68012390,0
1709647200000,67770.02000000,68789.00000000,67244.00000000,68710.41000000,5657.66389000,1709650799999,385225720.22811710,236574,3180.64798000,216720286.84311300,0
1709650800000,68710.41000000,69000.00000000,66370.00000000,66773.05000000,10823.01260000,1709654399999,731993272.20332420,407687,5384.76928000,364558799.55635030,0
1709654400000,66773.05000000,66996.36000000,64539.21000000,65495.98000000,12086.98528000,1709657999999,792006259.66406760,442144,5692.56514000,373045915.11619180,0
1709658000000,65495.98000000,65628.16000000,63370.56000000,65575.20000000,9821.42480000,1709661599999,633763804.62594420,340275,4774.18993000,308304693.77739880,0
1709661600000,65575.21000000,65575.21000000,63677.96000000,63988.37000000,5155.40483000,1709665199999,332656345.75062070,171184,2358.16365000,152120079.98158950,0
1709665200000,63988.37000000,64244.49000000,59005.00000000,61410.98000000,15733.56404000,1709668799999,977694593.74998330,519761,6946.64356000,432122383.84089610,0
1709668800000,61410.98000000,63158.52000000,61167.91000000,61886.32000000,12043.45143000,1709672399999,751033168.98314190,437377,6235.38764000,388941649.35018970,0
1709672400000,61886.32000000,63979.99000000,61870.00000000,63264.24000000,7553.16632000,1709675999999,477783145.61271590,275823,4067.18240000,257247643.47131240,0
