datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob_long,y_prob_short,long_threshold,short_threshold,threshold_feasible,model_params,position,position_change,transaction_cost,raw_return,raw_log_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4996059238910675,0.49675649404525757,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0270173683081981,-0.0273890472208127,-0.0,-0.0,1.0,1.0
2024-10-03 08:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.49900132417678833,0.4946765899658203,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0087416440167487,0.0087036570651095,0.0,0.0,1.0,1.0
2024-10-03 09:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4986318349838257,0.4893586039543152,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0069181473929509,0.0068943268110354,0.0,0.0,1.0,1.0
2024-10-03 10:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4995158314704895,0.49559450149536133,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0101974397917118,-0.0102497898761749,-0.0,-0.0,1.0,1.0
2024-10-03 11:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.49453169107437134,0.4980516731739044,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.005480052608505,-0.0054951231803694,-0.0,-0.0,1.0,1.0
2024-10-03 12:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.495440810918808,0.49877238273620605,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0061714789508484,0.0061525133651048,0.0,0.0,1.0,1.0
2024-10-03 13:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4964519739151001,0.49484533071517944,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0156261409273456,-0.0157495160061143,-0.0,-0.0,1.0,1.0
2024-10-03 14:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4936273694038391,0.4890386760234833,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0057117424523402,0.0056954922998468,0.0,0.0,1.0,1.0
2024-10-03 15:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4947647154331207,0.48801928758621216,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0041304027142646,-0.0041389563890951,-0.0,-0.0,1.0,1.0
2024-10-03 16:00:00+00:00,SOL,CNN,ohlc_extended,long_short,with_cost,FLAT,HOLD,0,0.4899404048919678,0.4924207329750061,0.5,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0069619315656939,0.0069378092141907,0.0,0.0,1.0,1.0
